"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","QuadName","Grazing","paddock","Group","Treatment"
"42","Q2",2007,7,188.328618,98.933545052819,1,0,0.036014,"E1 Q2","UG",NA,"E1","Control"
"43","Q2",2007,8,4144.007955765,3181.50014927858,1,0,0,"E1 Q2","UG",NA,"E1","Control"
"44","Q2",2008,1,154.351939781059,126.631555354752,2,0,1.295314,"E1 Q2","UG",NA,"E1","Control"
"45","Q2",2008,3,47.086499552461,31.9008,2,0,0.49,"E1 Q2","UG",NA,"E1","Control"
"46","Q2",2008,4,313.288102889984,178.877898476612,2,0,11.416181,"E1 Q2","UG",NA,"E1","Control"
"47","Q2",2008,6,248.419253474301,206.162260283146,2,0,0,"E1 Q2","UG",NA,"E1","Control"
"48","Q2",2008,7,186.229268521715,188.328618,2,0,0,"E1 Q2","UG",NA,"E1","Control"
"49","Q2",2008,8,3043.39470840672,4144.007955765,2,0,0,"E1 Q2","UG",NA,"E1","Control"
"50","Q2",2009,1,119.432205703822,154.351939781059,3,0,0.514412,"E1 Q2","UG",NA,"E1","Control"
"51","Q2",2009,3,69.880447555172,47.086499552461,3,0,0,"E1 Q2","UG",NA,"E1","Control"
"52","Q2",2009,4,308.22413533807,313.288102889984,3,0,10.060226,"E1 Q2","UG",NA,"E1","Control"
"53","Q2",2009,6,231.94132046613,248.419253474301,3,0,0,"E1 Q2","UG",NA,"E1","Control"
"54","Q2",2009,7,199.076802145825,186.229268521715,3,0,0,"E1 Q2","UG",NA,"E1","Control"
"55","Q2",2009,8,2966.09994820072,3043.39470840672,3,0,0,"E1 Q2","UG",NA,"E1","Control"
"56","Q2",2010,1,86.786131725773,119.432205703822,4,0,1.236208,"E1 Q2","UG",NA,"E1","Control"
"57","Q2",2010,3,62.822145032054,69.880447555172,4,0,0.043255,"E1 Q2","UG",NA,"E1","Control"
"58","Q2",2010,4,415.824246027902,308.22413533807,4,0,14.518446,"E1 Q2","UG",NA,"E1","Control"
"59","Q2",2010,6,245.892143231974,231.94132046613,4,0,0.043255,"E1 Q2","UG",NA,"E1","Control"
"60","Q2",2010,7,226.310210483975,199.076802145825,4,0,0,"E1 Q2","UG",NA,"E1","Control"
"61","Q2",2010,8,3448.85718383805,2966.09994820072,4,0,0,"E1 Q2","UG",NA,"E1","Control"
"62","Q2",2011,1,57.206902377793,86.786131725773,5,0,2.402816,"E1 Q2","UG",NA,"E1","Control"
"63","Q2",2011,3,82.406118773454,62.822145032054,5,0,0.074479,"E1 Q2","UG",NA,"E1","Control"
"64","Q2",2011,4,499.608411680199,415.824246027902,5,0,11.874918,"E1 Q2","UG",NA,"E1","Control"
"65","Q2",2011,6,289.971470158197,245.892143231974,5,0,0,"E1 Q2","UG",NA,"E1","Control"
"66","Q2",2011,7,282.96610044936,226.310210483975,5,0,0,"E1 Q2","UG",NA,"E1","Control"
"67","Q2",2011,8,3323.90128845427,3448.85718383805,5,0,0,"E1 Q2","UG",NA,"E1","Control"
"68","Q2",2012,1,46.194649958937,57.206902377793,6,0,2.585862,"E1 Q2","UG",NA,"E1","Control"
"69","Q2",2012,3,27.195728609787,82.406118773454,6,0,0,"E1 Q2","UG",NA,"E1","Control"
"70","Q2",2012,4,671.161255904267,499.608411680199,6,0,7.287738,"E1 Q2","UG",NA,"E1","Control"
"71","Q2",2012,6,393.850515251182,289.971470158197,6,0,0,"E1 Q2","UG",NA,"E1","Control"
"72","Q2",2012,7,234.168714486299,282.96610044936,6,0,0,"E1 Q2","UG",NA,"E1","Control"
"73","Q2",2012,8,2261.2748021952,3323.90128845427,6,0,0,"E1 Q2","UG",NA,"E1","Control"
"74","Q2",2013,1,68.555127601394,46.194649958937,7,0,4.025796,"E1 Q2","UG",NA,"E1","Control"
"75","Q2",2013,3,104.762292867897,27.195728609787,7,1,0,"E1 Q2","UG",NA,"E1","Control"
"76","Q2",2013,4,650.119744845595,671.161255904267,7,0,8.050493,"E1 Q2","UG",NA,"E1","Control"
"77","Q2",2013,6,467.683384711996,393.850515251182,7,0,0,"E1 Q2","UG",NA,"E1","Control"
"78","Q2",2013,7,214.832801625395,234.168714486299,7,0,0,"E1 Q2","UG",NA,"E1","Control"
"79","Q2",2013,8,2028.11409433659,2261.2748021952,7,0,0,"E1 Q2","UG",NA,"E1","Control"
"80","Q2",2014,1,25.262323798275,68.555127601394,8,0,0,"E1 Q2","UG",NA,"E1","Control"
"81","Q2",2014,3,167.360909077125,104.762292867897,8,0,0,"E1 Q2","UG",NA,"E1","Control"
"82","Q2",2014,4,1309.16288434499,650.119744845595,8,0,9.129262,"E1 Q2","UG",NA,"E1","Control"
"83","Q2",2014,6,86.176684923638,467.683384711996,8,0,0,"E1 Q2","UG",NA,"E1","Control"
"84","Q2",2014,7,251.182496521788,214.832801625395,8,0,0,"E1 Q2","UG",NA,"E1","Control"
"85","Q2",2014,8,2426.96089476663,2028.11409433659,8,0,0,"E1 Q2","UG",NA,"E1","Control"
"86","Q2",2015,3,364.407380751003,167.360909077125,9,0,0,"E1 Q2","UG",NA,"E1","Control"
"87","Q2",2015,4,2086.82473471132,1309.16288434499,9,0,3.548063,"E1 Q2","UG",NA,"E1","Control"
"88","Q2",2015,7,147.157908202596,251.182496521788,9,0,0,"E1 Q2","UG",NA,"E1","Control"
"89","Q2",2015,8,2444.46479434301,2426.96089476663,9,0,0,"E1 Q2","UG",NA,"E1","Control"
"90","Q20",2007,1,399.008507463196,346.656310838465,1,0,18.209893,"P7 E1 Q2","UG",NA,"P7E1","Control"
"91","Q20",2007,2,607.263820227425,532.181760662282,1,0,7.154375,"P7 E1 Q2","UG",NA,"P7E1","Control"
"92","Q20",2008,1,577.260893802465,399.008507463196,2,0,12.910628,"P7 E1 Q2","UG",NA,"P7E1","Control"
"93","Q20",2008,2,589.552705619182,607.263820227425,2,0,4.94155600000001,"P7 E1 Q2","UG",NA,"P7E1","Control"
"94","Q20",2009,1,927.529685406567,577.260893802465,3,0,12.075521,"P7 E1 Q2","UG",NA,"P7E1","Control"
"95","Q20",2009,2,901.523529810746,589.552705619182,3,0,3.59193399999999,"P7 E1 Q2","UG",NA,"P7E1","Control"
"96","Q20",2010,1,1018.33831383085,927.529685406567,4,0,9.487574,"P7 E1 Q2","UG",NA,"P7E1","Control"
"97","Q20",2010,2,1031.20262366734,901.523529810746,4,0,0.0194989999999962,"P7 E1 Q2","UG",NA,"P7E1","Control"
"98","Q20",2011,1,1083.93403067698,1018.33831383085,5,0,0.455196000000001,"P7 E1 Q2","UG",NA,"P7E1","Control"
"99","Q20",2011,2,1185.32522928467,1031.20262366734,5,0,0,"P7 E1 Q2","UG",NA,"P7E1","Control"
"100","Q20",2012,1,1298.46258789971,1083.93403067698,6,0,6.808995,"P7 E1 Q2","UG",NA,"P7E1","Control"
"101","Q20",2012,2,987.027840333174,1185.32522928467,6,0,0,"P7 E1 Q2","UG",NA,"P7E1","Control"
"102","Q20",2013,1,1388.50133893996,1298.46258789971,7,0,0,"P7 E1 Q2","UG",NA,"P7E1","Control"
"103","Q20",2013,2,1137.32406897022,987.027840333174,7,0,0,"P7 E1 Q2","UG",NA,"P7E1","Control"
"104","Q20",2014,1,1476.73849750948,1388.50133893996,8,0,0,"P7 E1 Q2","UG",NA,"P7E1","Control"
"105","Q20",2014,2,1107.85395945278,1137.32406897022,8,0,0,"P7 E1 Q2","UG",NA,"P7E1","Control"
"106","Q20",2015,1,1960.60396078268,1476.73849750948,9,0,0,"P7 E1 Q2","UG",NA,"P7E1","Control"
"107","Q20",2015,2,1248.07040350134,1107.85395945278,9,0,0,"P7 E1 Q2","UG",NA,"P7E1","Control"
"108","Q21",2014,2,49.0939867034461,3.31130455557349,1,1,0,"P7 E1 Q3","UG",NA,"P7E1","Control"
"109","Q21",2015,2,207.415739058855,49.0939867034461,2,0,0,"P7 E1 Q3","UG",NA,"P7E1","Control"
"110","Q23",2007,1,42.9217325650295,55.8059618588365,1,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"111","Q23",2008,1,44.243829362434,42.9217325650295,2,0,1.405596,"P10 E1 Q1","UG",NA,"P10E1","Control"
"112","Q23",2008,2,30.230766840517,8.22989832001801,1,1,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"113","Q23",2009,1,50.430193556636,44.243829362434,3,0,1.966817,"P10 E1 Q1","UG",NA,"P10E1","Control"
"114","Q23",2009,2,36.916680871136,30.230766840517,2,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"115","Q23",2010,1,56.4945145976625,50.430193556636,4,0,1.522854,"P10 E1 Q1","UG",NA,"P10E1","Control"
"116","Q23",2010,2,8.9319386511725,36.916680871136,3,1,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"117","Q23",2011,1,73.9901560756565,56.4945145976625,5,0,1.67887,"P10 E1 Q1","UG",NA,"P10E1","Control"
"118","Q23",2011,2,34.177996449196,8.9319386511725,4,1,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"119","Q23",2012,1,32.9839375041685,73.9901560756565,6,0,1.958078,"P10 E1 Q1","UG",NA,"P10E1","Control"
"120","Q23",2012,2,30.507900798075,34.177996449196,5,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"121","Q23",2013,1,38.3199229557435,32.9839375041685,7,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"122","Q23",2013,2,63.8829666331065,30.507900798075,6,1,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"123","Q23",2014,1,0.17213493769834,38.3199229557435,8,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"124","Q23",2014,2,44.775826217445,63.8829666331065,7,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"125","Q24",2007,1,81.98612268716,35.6016123464265,1,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"126","Q24",2007,2,252.702816070135,149.459118734766,1,0,8.982851,"P10 E1 Q2","UG",NA,"P10E1","Control"
"127","Q24",2007,3,484.242970834067,300.612186959187,1,0,11.992348,"P10 E1 Q2","UG",NA,"P10E1","Control"
"128","Q24",2007,4,204.645896498216,95.5395066213916,1,0,1.495852,"P10 E1 Q2","UG",NA,"P10E1","Control"
"129","Q24",2008,1,213.116842038596,81.98612268716,2,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"130","Q24",2008,2,235.260130486671,252.702816070135,2,0,3.633387,"P10 E1 Q2","UG",NA,"P10E1","Control"
"131","Q24",2008,3,641.612412209754,484.242970834067,2,0,9.854454,"P10 E1 Q2","UG",NA,"P10E1","Control"
"132","Q24",2008,4,223.788053093773,204.645896498216,2,0,2.35303999999999,"P10 E1 Q2","UG",NA,"P10E1","Control"
"133","Q24",2009,2,324.42546202768,235.260130486671,3,0,1.892641,"P10 E1 Q2","UG",NA,"P10E1","Control"
"134","Q24",2009,3,662.988888473247,641.612412209754,3,0,5.451846,"P10 E1 Q2","UG",NA,"P10E1","Control"
"135","Q24",2009,4,298.067840560554,223.788053093773,3,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"136","Q24",2010,2,242.534793736388,324.42546202768,4,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"137","Q24",2010,3,724.73723048843,662.988888473247,4,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"138","Q24",2010,4,398.79846357908,298.067840560554,4,0,4.630015,"P10 E1 Q2","UG",NA,"P10E1","Control"
"139","Q24",2011,2,372.232504751103,242.534793736388,5,0,0.0786850000000072,"P10 E1 Q2","UG",NA,"P10E1","Control"
"140","Q24",2011,3,421.3166174612,724.73723048843,5,0,1.348688,"P10 E1 Q2","UG",NA,"P10E1","Control"
"141","Q24",2011,4,228.464450166881,398.79846357908,5,0,2.320436,"P10 E1 Q2","UG",NA,"P10E1","Control"
"142","Q24",2012,2,383.155902701573,372.232504751103,6,0,6.612334,"P10 E1 Q2","UG",NA,"P10E1","Control"
"143","Q24",2012,3,420.715168080574,421.3166174612,6,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"144","Q24",2012,4,317.318344016689,228.464450166881,6,0,16.157187,"P10 E1 Q2","UG",NA,"P10E1","Control"
"145","Q24",2013,2,1122.86999932365,383.155902701573,7,0,6.596085,"P10 E1 Q2","UG",NA,"P10E1","Control"
"146","Q24",2013,4,415.713681438458,317.318344016689,7,0,19.29611,"P10 E1 Q2","UG",NA,"P10E1","Control"
"147","Q24",2014,2,594.294499346767,1122.86999932365,8,0,1.28652299999999,"P10 E1 Q2","UG",NA,"P10E1","Control"
"148","Q24",2014,4,216.309912962,415.713681438458,8,0,17.55843,"P10 E1 Q2","UG",NA,"P10E1","Control"
"149","Q24",2014,7,124.123231905176,29.695842971226,1,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"150","Q24",2015,2,1039.04908842547,594.294499346767,9,0,1.16899599999999,"P10 E1 Q2","UG",NA,"P10E1","Control"
"151","Q24",2015,4,62.903351301501,216.309912962,9,0,15.852759,"P10 E1 Q2","UG",NA,"P10E1","Control"
"152","Q24",2015,7,140.790526282367,124.123231905176,2,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"153","Q24",2015,8,385.828953141084,19.3481172002455,1,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"154","Q25",2007,1,365.240484013154,687.878327161206,1,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"155","Q25",2007,3,4135.83120471812,2763.74856451851,1,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"156","Q25",2008,3,2633.89125960881,4135.83120471812,2,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"157","Q25",2009,3,3988.53650105878,2633.89125960881,3,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"158","Q25",2010,3,826.095843706197,3988.53650105878,4,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"159","Q25",2011,3,1815.15995001082,826.095843706197,5,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"160","Q25",2012,3,1842.47356244173,1815.15995001082,6,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"161","Q25",2013,3,1471.56062253597,1842.47356244173,7,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"162","Q25",2014,3,1555.92182092477,1471.56062253597,8,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"163","Q25",2015,3,2669.15897624401,1555.92182092477,9,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"164","Q26",2007,1,307.961782066661,124.545020507074,1,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"165","Q26",2007,2,2458.88224016639,1952.18692099156,1,0,10.224354,"P10 E1 Q4","UG",NA,"P10E1","Control"
"166","Q26",2007,3,252.853532671608,105.215959299453,1,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"167","Q26",2008,1,61.479373239114,307.961782066661,2,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"168","Q26",2008,2,2238.35998699345,2458.88224016639,2,0,0.473040999999995,"P10 E1 Q4","UG",NA,"P10E1","Control"
"169","Q26",2008,3,199.770874832626,252.853532671608,2,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"170","Q26",2009,1,205.139966798906,61.479373239114,3,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"171","Q26",2009,2,4146.8014680018,2238.35998699345,3,0,0.335723000000002,"P10 E1 Q4","UG",NA,"P10E1","Control"
"172","Q26",2009,3,308.276386868056,199.770874832626,3,0,0.136006,"P10 E1 Q4","UG",NA,"P10E1","Control"
"173","Q26",2010,1,57.615030359264,205.139966798906,4,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"174","Q26",2010,2,3875.08558869289,4146.8014680018,4,0,2.127335,"P10 E1 Q4","UG",NA,"P10E1","Control"
"175","Q26",2011,1,136.384049408276,57.615030359264,5,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"176","Q26",2011,2,3578.10876881415,3875.08558869289,5,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"177","Q26",2011,5,0.25,0.25,1,0,14.9020966329425,"P10 E1 Q4","UG",NA,"P10E1","Control"
"178","Q26",2012,1,48.074536958949,136.384049408276,6,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"179","Q26",2012,2,2697.48158932412,3578.10876881415,6,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"180","Q26",2012,5,3.308664078756,0.25,2,0,15.099116570875,"P10 E1 Q4","UG",NA,"P10E1","Control"
"181","Q26",2013,1,46.469467756955,48.074536958949,7,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"182","Q26",2013,2,1947.82055824558,2697.48158932412,7,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"183","Q26",2014,2,2215.57014709465,1947.82055824558,8,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"184","Q26",2015,2,2694.26536646506,2215.57014709465,9,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"185","Q3",2007,1,719.796203570551,649.591762144692,1,0,0,"E1 Q3","UG",NA,"E1","Control"
"186","Q3",2007,3,4083.83593862842,3985.43812173521,1,0,0,"E1 Q3","UG",NA,"E1","Control"
"187","Q3",2008,3,5531.7252170538,4083.83593862842,2,0,0,"E1 Q3","UG",NA,"E1","Control"
"188","Q3",2009,3,4185.96524404519,5531.7252170538,3,0,0,"E1 Q3","UG",NA,"E1","Control"
"189","Q3",2010,3,4460.81907482806,4185.96524404519,4,0,0,"E1 Q3","UG",NA,"E1","Control"
"190","Q3",2011,3,4786.5524345107,4460.81907482806,5,0,0,"E1 Q3","UG",NA,"E1","Control"
"191","Q3",2012,3,4401.98289976377,4786.5524345107,6,0,0,"E1 Q3","UG",NA,"E1","Control"
"192","Q3",2013,3,3991.43704404034,4401.98289976377,7,0,0,"E1 Q3","UG",NA,"E1","Control"
"193","Q3",2014,3,3756.59148575097,3991.43704404034,8,0,0,"E1 Q3","UG",NA,"E1","Control"
"194","Q3",2015,3,5581.14101596626,3756.59148575097,9,0,0,"E1 Q3","UG",NA,"E1","Control"
"195","Q31",2011,1,182.562303577679,122.451960259833,1,0,0,"X5","UG",NA,"E1","Drought"
"196","Q31",2011,3,1495.97364453688,1464.95157838744,1,0,0,"X5","UG",NA,"E1","Drought"
"197","Q31",2011,4,266.218082072899,433.534042810061,1,0,4.262331,"X5","UG",NA,"E1","Drought"
"198","Q31",2011,5,539.326583098378,483.046727543846,1,0,0,"X5","UG",NA,"E1","Drought"
"199","Q31",2012,1,218.169894954401,182.562303577679,2,0,0,"X5","UG",NA,"E1","Drought"
"200","Q31",2012,3,1481.81488177355,1495.97364453688,2,0,0,"X5","UG",NA,"E1","Drought"
"201","Q31",2012,5,939.683364617062,539.326583098378,2,0,0,"X5","UG",NA,"E1","Drought"
"202","Q31",2012,7,33.119963998088,14.151797127499,1,0,16.648089,"X5","UG",NA,"E1","Drought"
"203","Q31",2013,3,1301.2018944715,1481.81488177355,3,0,0,"X5","UG",NA,"E1","Drought"
"204","Q31",2013,5,676.933420414039,939.683364617062,3,0,0,"X5","UG",NA,"E1","Drought"
"205","Q31",2014,3,1308.56708581976,1301.2018944715,4,0,0,"X5","UG",NA,"E1","Drought"
"206","Q31",2014,5,1010.70740995473,676.933420414039,4,0,0,"X5","UG",NA,"E1","Drought"
"207","Q31",2015,1,437.46590073538,391.172267023132,5,0,0,"X5","UG",NA,"E1","Drought"
"208","Q31",2015,3,1585.4659894726,1308.56708581976,5,0,0,"X5","UG",NA,"E1","Drought"
"209","Q31",2015,5,731.68303743274,1010.70740995473,5,0,0,"X5","UG",NA,"E1","Drought"
"210","Q32",2011,1,1806.23359654648,1570.32480966087,1,0,0,"X6","UG",NA,"E1","Irrigation"
"211","Q32",2011,2,647.714751431051,544.056772427838,1,0,18.533723,"X6","UG",NA,"E1","Irrigation"
"212","Q32",2012,1,1698.62189988128,1806.23359654648,2,0,0,"X6","UG",NA,"E1","Irrigation"
"213","Q32",2012,2,843.191646498732,647.714751431051,2,0,14.867819,"X6","UG",NA,"E1","Irrigation"
"214","Q32",2013,1,1358.45171620493,1698.62189988128,3,0,0,"X6","UG",NA,"E1","Irrigation"
"215","Q32",2013,2,843.179127067769,843.191646498732,3,0,10.865123,"X6","UG",NA,"E1","Irrigation"
"216","Q32",2014,1,1230.86306155121,1358.45171620493,4,0,0,"X6","UG",NA,"E1","Irrigation"
"217","Q32",2014,2,743.017331911454,843.179127067769,4,0,12.317292,"X6","UG",NA,"E1","Irrigation"
"218","Q32",2015,1,1502.27850890461,1230.86306155121,5,0,0,"X6","UG",NA,"E1","Irrigation"
"219","Q32",2015,2,2033.08907608451,743.017331911454,5,0,17.415884,"X6","UG",NA,"E1","Irrigation"
"220","Q33",2011,1,1276.33618821476,1332.54156664558,1,0,0,"X7","UG",NA,"E1","Irrigation"
"221","Q33",2011,2,1309.14555058464,1307.47301277034,1,0,8.214821,"X7","UG",NA,"E1","Irrigation"
"222","Q33",2011,3,2022.17576867221,2254.84186788151,1,0,6.886833,"X7","UG",NA,"E1","Irrigation"
"223","Q33",2012,1,1376.278222668,1276.33618821476,2,0,0,"X7","UG",NA,"E1","Irrigation"
"224","Q33",2012,2,1238.94187908895,1309.14555058464,2,0,4.480209,"X7","UG",NA,"E1","Irrigation"
"225","Q33",2012,3,2792.57877611716,2022.17576867221,2,0,7.393521,"X7","UG",NA,"E1","Irrigation"
"226","Q33",2013,1,1427.57751543596,1376.278222668,3,0,0,"X7","UG",NA,"E1","Irrigation"
"227","Q33",2013,2,1611.17777659841,1238.94187908895,3,0,7.41427999999999,"X7","UG",NA,"E1","Irrigation"
"228","Q33",2013,3,3221.73184643258,2792.57877611716,3,0,7.221844,"X7","UG",NA,"E1","Irrigation"
"229","Q33",2014,1,1295.22349800648,1427.57751543596,4,0,0,"X7","UG",NA,"E1","Irrigation"
"230","Q33",2014,3,4335.06058770764,3221.73184643258,4,0,4.830562,"X7","UG",NA,"E1","Irrigation"
"231","Q33",2015,1,1162.29010379393,1295.22349800648,5,0,0,"X7","UG",NA,"E1","Irrigation"
"232","Q33",2015,3,4092.82282059267,4335.06058770764,5,0,0,"X7","UG",NA,"E1","Irrigation"
"233","Q39",2011,1,5632.44188955272,5676.64128165969,1,0,0,"X13","UG",NA,"E1","Drought"
"234","Q39",2012,1,5892.734121107,5632.44188955272,2,0,0,"X13","UG",NA,"E1","Drought"
"235","Q39",2013,1,3972.33396024355,5892.734121107,3,0,0,"X13","UG",NA,"E1","Drought"
"236","Q39",2014,1,2268.34574891872,3972.33396024355,4,0,0,"X13","UG",NA,"E1","Drought"
"237","Q39",2015,1,4273.22349007067,2268.34574891872,5,0,0,"X13","UG",NA,"E1","Drought"
