"species","quad","year","genetID","ARTR.0.2","ARTR.2.4","ARTR.4.6","ARTR.6.8","ARTR.8.10","ARTR.10.12","ARTR.12.14","ARTR.14.16","ARTR.16.18","ARTR.18.20","ARTR.20.25","ARTR.25.30","ARTR.30.35","ARTR.35.40","ARTR.40.45","ARTR.45.50","ARTR.50.60","ARTR.60.70","ARTR.70.80","ARTR.80.90","ARTR.90.100","ARTR.100.110","ARTR.110.120","ARTR.120.130","ARTR.130.140","ARTR.140.150","HECO.0.2","HECO.2.4","HECO.4.6","HECO.6.8","HECO.8.10","HECO.10.12","HECO.12.14","HECO.14.16","HECO.16.18","HECO.18.20","HECO.20.25","HECO.25.30","HECO.30.35","HECO.35.40","HECO.40.45","HECO.45.50","HECO.50.60","HECO.60.70","HECO.70.80","HECO.80.90","HECO.90.100","HECO.100.110","HECO.110.120","HECO.120.130","HECO.130.140","HECO.140.150","POSE.0.2","POSE.2.4","POSE.4.6","POSE.6.8","POSE.8.10","POSE.10.12","POSE.12.14","POSE.14.16","POSE.16.18","POSE.18.20","POSE.20.25","POSE.25.30","POSE.30.35","POSE.35.40","POSE.40.45","POSE.45.50","POSE.50.60","POSE.60.70","POSE.70.80","POSE.80.90","POSE.90.100","POSE.100.110","POSE.110.120","POSE.120.130","POSE.130.140","POSE.140.150","PSSP.0.2","PSSP.2.4","PSSP.4.6","PSSP.6.8","PSSP.8.10","PSSP.10.12","PSSP.12.14","PSSP.14.16","PSSP.16.18","PSSP.18.20","PSSP.20.25","PSSP.25.30","PSSP.30.35","PSSP.35.40","PSSP.40.45","PSSP.45.50","PSSP.50.60","PSSP.60.70","PSSP.70.80","PSSP.80.90","PSSP.90.100","PSSP.100.110","PSSP.110.120","PSSP.120.130","PSSP.130.140","PSSP.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"ARTR","Q19",2016,3,0,0,0,0,0,0,0,0,0,0,0,0,2.04636307898909e-12,0,0,0,23.2268182434038,217.316380205424,355.839647905747,326.560626378312,236.619299636698,12.8122052842691,0,0,0,0,0,0,0,0,0,0,0,3.61919304225736,4.53087674382314,0,7.60600211419075,14.213056829944,19.7454924899726,45.1541155346044,49.7856107268741,21.8157165932593,25.5705886034567,29.6642402793917,63.249095512461,33.4032014607582,3.04084427635956,0,0,0,0,0,0,0,0.25,0,0,0.000878679032519369,0.249121320967481,0,0.615568954291791,7.79276319409447,3.14861026754384,22.1471528687114,5.32620871987411,4.43751259497139,4.38881575546119,9.71218920915532,12.4477460186219,13.8165466091324,26.8596581539216,52.7949692837921,4.27624563737712,0,0,0,0,0,0.758305591856942,1.64154092334506,0,1.58558356945063,0.00373962745137613,0,0,1.01851575831975,1.02810055572276,5.44178746368653,8.81176783671545,5.13523646997904,13.6396994744513,2.4643969101465,20.1167161096739,13.437717296242,60.1264223285394,7.00206425492729,2.95703125058466,17.3713218656911,2.32963981204924,0,0,0,0,0,1,1,1,1,1,0.997711062623595,0.96119175743671,0.920006464606693,0.882633901173673,0.850093518138818,0.786816917695384,0.741960171431228,0.708889278575787,0.683617940995829,0.663724083045693,0.637031030892041,0.561928777411837,0.487555690727428,0.427919037957233,0.378659277231411,0.317954359836846,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q19",2016,4,0,0,0,0,0,0,0,0,0,0,0,0,29.4558381819954,113.104512111485,83.7940934778986,99.4134310323557,231.558011690472,58.0613716045411,282.594239233782,479.25761771063,393.345074429087,42.2826049792543,0,0,0,0,0,0,3.44422756930987,3.61548047991176,1.42171007019769,0.474625809684159,0,1.90497426844319,13.1044167758797,6.54310468558415,16.8004509694651,18.3663315870304,0.75,0,40.0829913179107,47.6575702032412,7.1970206928211,51.6865777175599,26.0481925157201,5.97634437711901,53.4197157525334,22.9042994149416,0,0,0,0,0,0,0,0,0,0,5.18358691838464,11.5094582654727,5.67144058230279,0.910913009654848,0,1.58621884058064,21.998669564945,21.6923318839762,5.19353837919046,6.29622800326126,7.45774795134086,25.1421831922641,12.7975053048644,29.523285483115,13.3008798875956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52435077348244,34.2204252978704,25.9161279007357,8.45454649756091,0,0,7.26635633665839,20.1463866451334,30.3563292894407,2.399846515202,1.75806817532052,5.20162798566554,24.625521681763,0,0,0,1,1,0.996564533765661,0.917511007314265,0.847725035631137,0.795603318382129,0.756296744935513,0.725889930639719,0.70177351786027,0.679761858000661,0.600871189144684,0.542375321544639,0.49955945989429,0.467257999761245,0.442152119844887,0.422133244735821,0.392297427768698,0.371180073600918,0.355474492501997,0.331107057771185,0.297731294186265,0.257671723662689,0.220735726589116,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q19",2016,7,12.3143036193192,36.2073717083138,46.5302286536315,49.142405508465,35.3262760455094,17.8365142448605,11.0336131137981,9.5196519454571,7.47785989185064,4.33912327253822,51.3343233303703,75.1538981090771,74.1280191693023,105.451767236062,62.0235017901988,108.777283635128,285.029958141289,346.516713072289,372.880420925192,346.272713064323,141.582905417602,0,0,0,0,0,0,1.27057060448777,2.37755366373345,5.24503427284844,0.312885388033822,1.74886822484111,9.40086236599596,8.41165950159706,5.41641828345111,3.84590926453044,8.8391918695533,12.1041968943207,52.601821381323,37.3116658686466,5.31024781733564,0.25,36.5745365407033,44.2857856264132,3.79401583930706,30.8183418688018,51.4784689314293,0,0,0,0,0,0,0.434947392602235,1.18609481221776,1.49100422765741,7.23442550300466,3.97694047537008,2.1635955491113,0.863196418704053,1.041275400106,0.893343460395283,15.8745105010559,1.26060099442034,1.21923692841698,18.3448258636093,19.0853628829391,14.5542607899976,12.7612641248235,19.5394699174055,13.3049814042085,33.034650620903,0,0,0,0,0,0,0,0,0,0,0,1.57842650132761,9.64336770185824,13.4499754283549,14.835045316354,11.0531212635275,21.8178115647455,0.737702693481666,0,0,0,0,17.289386171236,31.2947047483956,11.5848278668029,1.75806817532052,0.137688828028416,29.6894608394001,0,0,0,0,1,1,1,1,0.962622702752303,0.906050286642488,0.857727744108232,0.818263477637492,0.786014395679797,0.759381166987138,0.709878285794294,0.67595571381329,0.63595587279368,0.591495147204587,0.554546068460229,0.524112327574553,0.477644144235889,0.442335094656382,0.398050265934012,0.358516689386766,0.311019899591025,0.262591026075959,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2007,1,0,0,0,0,0,0,0,0.835883904826161,4.50839073721028,6.9129209046522,4.48153739496283,0,14.2476318874299,49.7904061798839,60.86956691653,82.430145994948,64.7650570099044,290.079224373646,633.929607501774,799.98551027037,812.61363429974,488.300824909903,234.513568832206,34.5330845040403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240278354887814,0.00972164511218576,0,0.25,4.18010980432731,6.61676664154972,5.75569608106747,0,0,13.3843426540735,5.86293777706377,2.15167589583722,0,15.608394504785,46.3735596782663,14.638631197842,41.1460650431122,51.1486217459585,19.811372046529,0,5.63731053036832,26.8126763828852,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,6.21781491612918,93.3053186262625,131.797050185551,60.8464920539469,20.9735123283021,30.378939357688,0,0,0,0,0,1,1,1,0.994622664556082,0.934226371915113,0.876512304634972,0.82951058714555,0.764743482972787,0.704384842559689,0.655449104444108,0.567628652023036,0.510099218723619,0.469812980642308,0.440139910926758,0.417421897956307,0.399493675968811,0.373041033287145,0.354488687596411,0.340771658062897,0.326390196536386,0.293759638338921,0.255734661736305,0.220199860382782,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2007,2,0,12.2031254150178,26.9495077620683,26.0226761834278,26.178471824507,27.8967643204616,28.3525318327413,17.8253704112794,2.18150827829109,7.73776646501545,41.2239698855192,43.7579749393991,62.1495617164217,110.39715018674,202.138735814094,336.42726978595,764.606196637598,761.116108516489,720.742644359729,395.840345818543,55.3474512004773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353675043285055,4.86158706934062,0.713009209438823,0.204725100256859,10.4999468213704,4.79374143273898,16.2748441774883,0.25,10.8855953997216,37.1407334575759,22.8106926088345,27.300663016942,81.0496421139334,8.14856561948562,0.5,1.14075199999999,32.6999869132535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9705060823365,69.0630098914747,60.9331647308828,36.0920380672329,66.5911187396959,67.1968236695579,18.6286120538944,2.79385423280451,0.5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.999870017540716,0.980398529692163,0.9137548113362,0.856517305833776,0.811322835486192,0.77556877219306,0.746841433819451,0.717653420811235,0.618132514323334,0.528575210508925,0.459232541385243,0.389428484467983,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2007,3,0,0,0,0,0,0,0.510513259180296,14.1265115212312,26.0290491701243,30.3055328829923,86.7335153704047,68.0231490404019,88.2976188971661,50.3586008117708,35.1717675881448,1.90689004196622,86.9550932042333,490.595584447753,760.357082986392,778.635641272299,713.996351175913,360.070095172644,89.8238460721627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68181632867561,7.83724368676746,7.0067549255602,7.06740173119355,5.05785324046764,0.872187619190058,0,4.12588136462004,1.55238995744447,0.5,0.75,0,0,0.25,0,64.1242034913098,82.8682506017082,25.6208849822352,13.9677236746775,1.64558146656239,0.25,32.4499869132535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,5.30751428707093,196.030232262184,66.0497863225598,50.5634738611342,25.0681207349309,0.5,0,0,0,0,0,1,0.808871314223175,0.711387337800575,0.659930860957013,0.628453345592367,0.607273568297829,0.592066617799034,0.580625343686477,0.571707538794545,0.564563198336172,0.551682482982255,0.54308347263098,0.527326873809935,0.50233857540279,0.479312596887437,0.459278227227808,0.427197457630704,0.401615238609077,0.366708046751339,0.333699088300631,0.303122899241586,0.260533797847642,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2007,4,0,0,0,0,5.0028491108967,4.65962056449587,0,0,5.22150666908783,11.4022588107957,43.1918655298293,37.9117126440802,70.5772877023684,214.142415773287,372.280290648304,412.298800798102,750.65991643651,727.18188183498,686.256603262723,169.877386095347,0.483249120561595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802559155322945,4.75992524505461,1.08809016147759,0.00265328700450329,15.0106289920692,13.4239803505596,62.9872103125415,10.9358060558117,6.30437963208142,55.1407698484897,49.3009829148205,6.25273835496944,0.75,31.7963883133283,1.79435059992522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5416940228769,78.7379118438363,14.2852847339221,20.441665945825,65.2082706822288,43.246912235086,83.0135337713,0,2.6102603287174,0.683593904087104,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.960332771609126,0.903551165846194,0.855331443779562,0.816034218118717,0.783955953656136,0.739940507829676,0.641405976424944,0.546272955619262,0.47234302649943,0.39125289773811,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2007,5,0,0,0,7.48558493714765,17.2525414518244,19.9155345719596,14.2315858867044,26.4438607514806,32.7219894183872,34.7659927669222,115.627657092475,66.4288915158287,39.2071077355218,0.165053456784108,10.3939417564956,132.825426648532,499.164697964683,644.207802341874,692.076111008454,694.808303417346,594.910339596556,28.952106779042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23089035583299,3.69738096623151,0.0878966044008092,4.13441386852438,11.4983745319848,0,26.05782581957,20.220550376387,10.6791117150535,42.0725652718981,39.9389148828968,32.0473822061914,27.5169709049263,5.10514356651453,11.0521474237117,23.0385914895418,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6068624809569,74.9475821420637,6.00230487005794,56.3425370826794,103.813134639,56.7628520203174,0,2.79385423280451,0.5,0,0,0,0,1,0.891884751982637,0.774481179940962,0.709117848843315,0.668474897665259,0.640925124873956,0.621064946709941,0.606085756107567,0.594391802176047,0.585013075437132,0.568084161059465,0.556769932962265,0.548677333474742,0.537284885072075,0.515680074179874,0.494661600981178,0.459055718946158,0.419391496777687,0.377419004874009,0.341067526110156,0.307637772588119,0.262181027128925,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2007,6,0,0,0,0.361342740608265,10.1621692892633,17.7201079010245,17.4936701722151,16.5684559788163,27.9722516858529,34.0612130648858,94.8178052414337,81.3496492210169,22.6283270465697,5.57899334701528,60.6828383220223,171.725125530298,511.836929024241,634.183495372411,686.148940230881,697.414285291069,527.992041910641,18.5148134260548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,19.4459268882115,19.480846640546,12.1979864672295,0,44.5307013052759,26.7992061457836,51.7559080641285,1.0663695213635,43.9084934364274,1.19936380993158,37.352605704768,0.89075200000002,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70173198298649,72.0194803085311,47.0858248388339,16.9136867898543,24.8053843723822,98.2458885599785,79.7032763825085,0,2.24713837751165,0.796715855292859,0.25,0,0,0,1,0.99984645346501,0.889170958326664,0.803386052948361,0.746742433492571,0.707401159323708,0.67868230346718,0.656859473944189,0.639741553592738,0.625966767781384,0.60101737094021,0.573289965374859,0.535270136407926,0.50300049255013,0.476469113523822,0.454590038011846,0.420992801837357,0.396606484237452,0.368389495336536,0.336325855227852,0.30287115943094,0.260026873413136,0.221081578599602,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2007,7,0,0,0,0,0,0,5.61668157315208,11.6338168755686,15.8742325118898,19.3613062126747,9.09559859733378,28.3760702335323,41.5787358228778,108.367075132912,165.220684556295,141.956293989318,408.958079132535,486.989546120403,734.483053861463,723.83086191819,561.157630766372,137.198577051243,0.00378644785268989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48385291534392,11.513728974227,13.7933774769893,2.43484430245221,0,0,0,0.25,0,0,0,0.152331364760304,18.3984506815358,68.6767193518633,30.5431824815731,27.1113045637935,2,29.8925704113248,46.0844266682878,5.1526187915145,0.64075200000002,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8230769731296,67.991342052522,52.0822861525314,6.0389836725835,28.2767563832824,97.4076161051342,60.8295444087548,0.0256674871370706,2.54385423280451,0.5,0.25,0,0,1,1,0.958604399969634,0.868521378642314,0.8030089161405,0.722250243632368,0.6515300679227,0.597824988476895,0.556158936426952,0.523071281691523,0.46441004034192,0.42615609998574,0.399341171824408,0.379540975637938,0.364338721224461,0.35230804285112,0.334490731454285,0.321939347391302,0.312625169370453,0.305397717548823,0.283720925451169,0.250866462309002,0.218427866907351,0.188368652182795,0.162429720455475,0.141494334262925
"ARTR","Q2",2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05473381199636,145.989640745949,73.1188019116835,161.394936932166,96.1301428754055,36.4471703006511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0,0.25,0.25,0.25,0.5,0.25,0,7.53611843459334,71.4414322472469,46.9648763362282,14.1880194847921,0,0.407580424285271,42.7601817420737,4.38580151492255,55.0876538539014,13.8564959456221,0.25,0,0,0,0,0,0.25,0,0,0,0,2.40351695772486,8.00739034532917,12.3815260626034,21.9657558994602,22.6087704616837,22.3378608793107,26.7898555880906,77.3608338941906,61.1532194167779,53.0946738132943,31.9933123993084,2.67241175010554,0.5,0,0,0.25,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.998762041004506,0.955351366002523,0.880873628193013,0.799281881805474,0.731486351586444,0.677636341102245,0.598230511444046,0.542470043730715,0.468705563359917,0.386549909920551,0.318161605008344,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2007,9,0,4.78487840796081,15.7302997132697,25.4512701691508,30.1099170648226,33.591955182905,39.5511916336906,44.5082730531165,28.9399820417342,9.38370909405583,48.8362594971722,22.9443097857068,38.9522562328738,104.356810411178,108.195178844849,150.983149482808,687.662343814997,742.614806686195,721.792328053309,663.233424744928,175.178238774252,1.5849931674561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803688000804176,4.81746990184864,0.0571134194116825,0,2.11110470852938,10.1202655655308,3.23931473084986,0,2.02277034212938,14.5298021848151,0.25,0.253977259596944,4.64950686141756,51.8292349721611,40.1308560139577,68.6883787778122,15.8061087461708,5.9778295853767,1,30.1627578462689,3.17798106698461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0611911088689,82.0043736357698,25.7479251160121,39.6126972653973,104.907620353577,58.1414657554504,0,3.04385423280451,0.25,0,0,0,0,0,1,1,1,1,1,0.99500813759738,0.956080246754907,0.914501080854422,0.877200051242874,0.844882911384179,0.782283514495146,0.738026949845099,0.705440038115233,0.68055655561962,0.660976693446396,0.645173774704257,0.561959637851468,0.487142660872119,0.427454596814331,0.378488784992937,0.318156295332194,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2008,1,0,0,0,0,0,1.4210854715202e-14,4.08346665225801,8.6818108120523,7.97265655193351,6.54255523358052,4.62031075017566,0,22.3987011671355,55.8977275364081,124.537992456529,196.31943852501,493.50789413304,491.536912224516,748.912535188857,937.989373685621,789.49009969386,450.390914229562,206.785914882509,23.3353377017102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84969633131467,8.55100928470486,8.13677544873031,2.83055446916567,0,0,0.5,3.19977928221324,3.55516638309526,17.9257602143975,52.5454006239365,66.689008908349,44.3404477537273,10.7190603526926,22.0298813988249,24.2107285899115,36.3075401183152,0.5,0,0.25,0,0,0,0,0,0,0.0437398228633426,1.52871552436511,0.949089950005545,0,0,0,0,0,0,0,0,22.503028592342,14.7688240601044,38.0864907179094,4.60816043048018,0.5,0.25,0,0,0,0,0,1,1,1,1,1,0.964369752314766,0.911831601494074,0.836633271180075,0.765993862955456,0.708707371371028,0.607034310382854,0.541109778010735,0.495251173888742,0.461636457444981,0.435997005566904,0.415823833955033,0.386160058662918,0.365430574216039,0.35014556780635,0.33490354304687,0.296697313489572,0.257054595099852,0.220568988211334,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2008,3,0,0,3.5527136788005e-15,0,0,2.28378489305403,12.5389996467932,20.784890223345,29.3844177245317,36.7373706191941,57.2968079388355,65.804582145094,71.1587380789956,101.065607139852,138.112918711886,179.143328247572,489.785787082529,692.646708087905,821.411816253558,795.731058155448,717.522671773316,342.989696158013,93.335213899587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28250859935275,3.3069806253912,1.66545644056454,0.106853896357329,2.7291259662395,31.8377820368884,9.49837791219326,0,0,0,31.7554026968352,129.73283770585,28.6112000657028,13.1520136478479,43.6715081104794,7.54076145567569,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521545297234,0,0.25,0,0,15.1253497014513,60.6602059000615,3.87944430682319,0.0515038924999942,0.5,0.25,0,0,0,0,0,1,1,0.895091430305034,0.808558603320086,0.751125197345111,0.711159641126689,0.681957314582514,0.659755335253192,0.642333716808397,0.628311203039535,0.602907210508814,0.583570633238904,0.54792260248029,0.515497111889837,0.488292048390775,0.465633962301908,0.430576815354907,0.404988139891153,0.37226242089138,0.338801917514454,0.304466254474004,0.260653562978414,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2008,4,0,0,0,0,0,0,0,8.13925947356168,21.7366495074911,27.7220220095221,100.801245701807,176.200699338157,254.65400130034,443.994259484877,514.756729069885,527.997595093601,828.537550139288,716.993973028934,702.241284724017,193.323185383671,3.65884404774442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248800346947255,0.00119965305274544,3.5941428522135,11.2550075959785,6.45495382957105,6.06183661927722,12.2317872381144,35.9205382930778,10.0213526916291,27.714513750816,67.9026352431936,103.486898021016,10.724836565069,4.97503652337218,4.3079912551554,0.23927868089487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552938232163758,20.2199944483693,18.0714427155766,12.1991734893266,17.2753749601109,13.9150554378996,0.501714223570673,0.5,0,0.25,0.25,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.964093723514141,0.907670344909827,0.859285036491049,0.819713949262249,0.787354578862252,0.751426168458485,0.645633336993877,0.548928440653577,0.473891492436267,0.391752338604441,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2008,6,0,0,0,0,0,6.06845991271081,15.5219995746377,25.1533041347299,44.4423800099991,59.0255616221192,156.89754021495,44.0141766270116,16.1156471178955,69.107890831641,204.498220343275,314.77350059068,824.833851265442,839.149714327198,778.459968127791,676.965990952172,411.740435792564,6.70429505154516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211786708308516,5.88106146167189,8.37250164320754,6.58875446457505,11.4972583460832,2.0604346838003,0.5,18.1170887994598,29.7079834751522,28.1081336894045,106.171007636997,76.6524917912955,1.51433695386146,3.8184809756699,5.93948852989109,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,6.38036712161099,31.4660631357765,2.91146649046382,2.35807434512717,0,18.684543856615,20.4375341484765,0.25,0,0.25,0,0.25,0,0,0,1,1,1,0.939940337353055,0.869494234915514,0.815259443428203,0.773881540596171,0.741680946194281,0.716051228286516,0.695226569628716,0.65713056477153,0.631338480317544,0.588912416534441,0.550301382783622,0.518345214071991,0.491986555707503,0.451604395315004,0.422407305887597,0.384456241748414,0.348216266519826,0.307736361788237,0.261704016268966,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2008,7,0,0,0,0,0.851054712352351,14.2333344511931,22.9873615731951,22.6286009133134,21.8001611985192,26.7764402104078,75.4874316938614,58.7168762189078,96.8483792529217,157.484725326664,167.500067523592,193.626755256955,549.594086110027,754.215523838013,929.039752375029,855.360343302576,455.092441956636,108.942288536729,0.12095432861679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631432357393844,0.243685676426061,0,0.232356682518338,6.2800130639516,0.540377618105055,0,0,0,0,0,0.187144609540687,18.9633714527183,6.09010071349056,37.4845841469424,34.7027373746847,26.7259464553433,28.4754652117321,129.835154883625,5.85125048730373,3.09684521796333,6.42546124145912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,18.0537504100078,19.7926798473796,4.19624497633214,1.32329585925886,0,9.47604978167066,28.9467136851574,0.449314538263479,0.25,0.25,0,0.25,0,0,1,1,1,0.967545680017528,0.898536940216764,0.832535802722681,0.748325920547542,0.680816025252147,0.628361341309071,0.586747442415195,0.513198897211468,0.465475136066092,0.432168651452752,0.407665932093084,0.388911605318358,0.374109257082987,0.352255398933149,0.336913598538578,0.325558719614762,0.316035766274307,0.288692131588379,0.253296339570276,0.219370667177037,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2008,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9952225654374,145.858750238005,275.757538409544,198.140932671527,57.5854843716515,2.56320385834351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11420744203772,4.29179587917486,0.389406532024496,4.33044751653118,2.54812900966894,0.367305565908298,0,3.0844796180284,8.59950968327701,54.9956127128606,17.3397835790186,8.45148531809448,1.6708282542314,29.9244319821532,58.2882217544357,52.0153314703717,17.814096853215,16.7977004544314,2.81520714555751,19.302828388358,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,2.23801535173218,3.03152548385882,37.5233282532634,36.3449122054946,0.396267453986908,0.432455052500003,0,0.846813608511155,2.17473168872283,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.995651691919127,0.956485806246099,0.886577412222741,0.814099137816305,0.751380538152402,0.658201686973611,0.583061129974964,0.482421586852725,0.391257934052519,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q2",2009,1,0,0,0,0,0,4.83169060316868e-13,0,1.07058490584711,8.07765671046474,16.492062807954,21.4461951281956,0.988627202539959,63.6554120362065,65.6041665974041,82.5633163785888,122.531384993941,333.846217905527,293.123283144208,543.45671987279,938.431478052791,727.556357354134,419.065104599955,180.074154762129,12.9315647968324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,8.58228004990056,13.390261329809,11.1291734847266,4.42253745503048,10.001181403529,10.1528068240735,0.0512813501094485,0,15.4798118717446,19.8316829028936,3.71079210086225,13.4407749097136,22.0127210991516,21.5451196896138,13.584647096116,30.2662273984358,76.1750757883736,37.9106230983767,0.75,0.19464821894519,0.0553517810548101,0,0,0,0,0,0,0,0.00315703627878779,0.246842963721212,0.0550175,0,0,0,0,0,0,0.255233428908065,34.8794903670352,29.2667348217757,21.0744852266086,20.6272909687975,5.0008740652455,2.390946968878,0,0,0,0,0,1,1,1,1,1,0.97451348675625,0.928482487744571,0.873686236272598,0.805593617821343,0.74479097877404,0.635722861916758,0.564581451945478,0.514989984874046,0.478611004704973,0.450856280145528,0.429019420815766,0.396916745836438,0.374493447633222,0.357967633723477,0.339504836981219,0.298876227487937,0.258031139288412,0.22079899991774,0.188380030821795,0.162429720455475,0.141494334262925
